species,pu,amount
2,156,0
3,156,0
4,156,0
5,156,0
6,156,0
1,157,2
2,157,1.13192739189884e-17
3,157,0
4,157,0
5,157,0
6,157,0
1,158,0
2,158,0
3,158,0
4,158,0
5,158,0
6,158,0
1,159,0
2,159,0
3,159,0
4,159,0
5,159,1
6,159,4.3553359696167e-10
1,160,28
2,160,1.83208513622166e-18
3,160,9
4,160,3.20839429890241e-18
5,160,0
6,160,0
1,161,0
2,161,0
3,161,0
4,161,0
5,161,2
6,161,7.7636152722536e-07
1,162,1
2,162,8.2138210971653e-18
3,162,0
4,162,0
5,162,0
6,162,0
1,163,2.5
2,163,4.06636355977839e-18
3,163,0
4,163,0
5,163,0
6,163,0
1,164,7.5
2,164,1.70802790110592e-18
3,164,0
4,164,0
5,164,1
6,164,6.93552907547171e-09
1,165,9
2,165,5.2166067366172e-18
3,165,0
4,165,0
5,165,0
6,165,0
1,166,3
2,166,2.05081991630431e-17
3,166,0
4,166,0
5,166,2
6,166,6.77534153250582e-05
1,167,1.5
2,167,1.27752754209501e-17
3,167,0
4,167,0
5,167,0
6,167,0
1,168,0
2,168,0
3,168,2
4,168,4.62914126525695e-19
5,168,2
6,168,2.22556918449513e-08
1,169,0
2,169,0
3,169,0
4,169,0
5,169,2
6,169,2.28621394330812e-05
1,170,4
2,170,7.36439498834864e-18
3,170,0
4,170,0
5,170,0
6,170,0
1,171,16.5
2,171,6.9392812794991e-18
3,171,0
4,171,0
5,171,0
6,171,0
1,172,0
2,172,0
3,172,0
4,172,0
5,172,1
6,172,0.00156179603610925
1,173,1
2,173,1.74607944711823e-18
3,173,0
4,173,0
5,173,0
6,173,0
1,174,0
2,174,0
3,174,0
4,174,0
5,174,0
6,174,0
1,175,0
2,175,0
3,175,0
4,175,0
5,175,0
6,175,0
1,176,0
2,176,0
3,176,0
4,176,0
5,176,0
6,176,0
1,177,0
2,177,0
3,177,0
4,177,0
5,177,2
6,177,0.00102669216435227
1,178,0
2,178,0
3,178,0
4,178,0
5,178,3
6,178,0.00534971211971615
1,179,1
2,179,2.78863387060384e-16
3,179,0
4,179,0
5,179,0
6,179,0
1,180,3
2,180,2.6838007354758e-18
3,180,0
4,180,0
5,180,0
6,180,0
1,181,0
2,181,0
3,181,0
4,181,0
5,181,2
6,181,0.00362193374816726
1,182,0
2,182,0
3,182,0
4,182,0
5,182,0
6,182,0
1,183,0
2,183,0
3,183,0
4,183,0
5,183,1
6,183,0.0129548969179681
1,184,0
2,184,0
3,184,0
4,184,0
5,184,0
6,184,0
1,185,1
2,185,1.31784129678616e-18
3,185,1
4,185,1.42164071136367e-05
5,185,0
6,185,0
1,186,4
2,186,6.51089070121998e-18
3,186,2
4,186,4.22405601183254e-08
5,186,1
6,186,0.012908913426166
1,187,2
2,187,6.95256601603726e-18
3,187,1
4,187,1.24520170729846e-07
5,187,0
6,187,0
1,188,0
2,188,0
3,188,0
4,188,0
5,188,5
6,188,0.0356589390636828
1,189,0
2,189,0
3,189,1
4,189,4.91853834459801e-05
5,189,1
6,189,0.028719181464006
1,190,0
2,190,0
3,190,0
4,190,0
5,190,0
6,190,0
1,191,2
2,191,8.98846805169752e-15
3,191,0
4,191,0
5,191,0
6,191,0
1,192,1
2,192,7.355911391433e-15
3,192,0
4,192,0
5,192,0
6,192,0
1,193,0
2,193,0
3,193,58.5
4,193,2.3191566657121e-06
5,193,8.5
6,193,0.499919413060321
1,194,0
2,194,0
3,194,6
4,194,3.83635726436163e-07
5,194,1.5
6,194,0.160208630201717
1,195,0
2,195,0
3,195,0
4,195,0
5,195,0
6,195,0
1,196,1
2,196,1.64056220357574e-18
3,196,2
4,196,5.62779917666153e-08
5,196,0
6,196,0
1,197,0
2,197,0
3,197,0
4,197,0
5,197,1
6,197,0.0368960828865333
1,198,0
2,198,0
3,198,0
4,198,0
5,198,0
6,198,0
1,199,0
2,199,0
3,199,0
4,199,0
5,199,0
6,199,0
1,200,0
2,200,0
3,200,0
4,200,0
5,200,1
6,200,0.00797928603418148
1,201,0
2,201,0
3,201,0
4,201,0
5,201,0
6,201,0
1,202,1
2,202,1.12760537054501e-15
3,202,0
4,202,0
5,202,0
6,202,0
1,203,1
2,203,5.16513330411065e-16
3,203,0
4,203,0
5,203,0
6,203,0
1,204,1
2,204,9.31789549774675e-18
3,204,1.5
4,204,3.7473737572391e-07
5,204,1
6,204,0.0946518819497874
1,205,4
2,205,4.269410145629e-17
3,205,0
4,205,0
5,205,1
6,205,0.117472923873861
1,206,0
2,206,0
3,206,2
4,206,2.78463055786658e-07
5,206,0
6,206,0
1,207,0
2,207,0
3,207,0
4,207,0
5,207,2
6,207,0.0416251871691259
1,208,0
2,208,0
3,208,0
4,208,0
5,208,7
6,208,0.0603608245572389
1,209,0
2,209,0
3,209,0
4,209,0
5,209,0
6,209,0
1,210,0
2,210,0
3,210,0
4,210,0
5,210,2
6,210,0.0307304532396243
1,211,0
2,211,0
3,211,2
4,211,6.49673877553615e-06
5,211,0
6,211,0
1,212,0
2,212,0
3,212,0
4,212,0
5,212,0
6,212,0
1,213,0
2,213,0
3,213,0
4,213,0
5,213,0
6,213,0
1,214,0
2,214,0
3,214,0
4,214,0
5,214,0
6,214,0
1,215,0
2,215,0
3,215,0
4,215,0
5,215,0
6,215,0
1,216,0
2,216,0
3,216,1
4,216,2.76377180711996e-06
5,216,0
6,216,0
1,217,0
2,217,0
3,217,0
4,217,0
5,217,0
6,217,0
1,218,1
2,218,1.09991786581176e-15
3,218,0
4,218,0
5,218,1
6,218,0.0855127338188527
1,219,1
2,219,8.9486268329113e-16
3,219,0
4,219,0
5,219,2
6,219,0.0548507550020231
1,220,1.5
