species,pu,amount
1,535,7.9
2,535,0.00914024714885961
1,536,0
2,536,0
1,537,0
2,537,0
1,538,0
2,538,0
1,539,0
2,539,0
1,540,0
2,540,0
1,541,0
2,541,0
1,542,0
2,542,0
1,543,43.8
2,543,4.91437653187031e-05
1,544,7.4
2,544,5.52547585765768e-06
1,545,31.5
2,545,1.67971182696375e-07
1,546,1548.7
2,546,0.257071615318261
1,547,82.5
2,547,0.0542405638401757
1,548,24.8
2,548,0.00945541653501229
1,549,0
2,549,0
1,550,0
2,550,0
1,551,0
2,551,0
1,552,0
2,552,0
1,553,0
2,553,0
1,554,0
2,554,0
1,555,15
2,555,0.000186865994414687
1,556,91.2
2,556,0.000171171883703918
1,557,164.8
2,557,6.82745486906894e-08
1,558,386.5
2,558,0.213322124208214
1,559,207.2
2,559,0.117253467539736
1,560,27.5
2,560,0.0151675024353676
1,561,5
2,561,0.00475590195934114
1,562,0
2,562,0
1,563,0
2,563,0
1,564,0
2,564,0
1,565,0
2,565,0
1,566,0
2,566,0
1,567,25.9
2,567,0.000110531368683177
1,568,111.4
2,568,9.77925435687893e-05
1,569,258.4
2,569,2.32340395847732e-07
1,570,1016.8
2,570,3.96635762564802e-09
1,571,0
2,571,0
1,572,160.4
2,572,0.127834728527953
1,573,58.1
2,573,0.0240926571488059
1,574,21.1
2,574,0.00417652510097287
1,575,0
2,575,0
1,576,0
2,576,0
1,577,0
2,577,0
1,578,0
2,578,0
1,579,0
2,579,0
1,580,25
2,580,0.000144605820810426
1,581,102.7
2,581,5.61488282530779e-18
1,582,0
2,582,0
1,583,85.2
2,583,9.90692408432329e-08
1,584,529.8
2,584,0.441488470632205
1,585,104.8
2,585,0.0556551345601143
1,586,23.8
2,586,0.0100211950171072
1,587,31.2
2,587,0.00387847467594769
1,588,0
2,588,0
1,589,0
2,589,0
1,590,0
2,590,0
1,591,1.5
2,591,0.00154093388483948
1,592,10.9
2,592,0.000213004762146319
1,593,180
2,593,6.39028616490066e-18
1,594,127.3
2,594,0.216862261304142
1,595,72.7
2,595,0.0449291965852516
1,596,71.4
2,596,0.0113661929834225
1,597,0
2,597,0
1,598,0
2,598,0
1,599,0
2,599,0
1,600,0
2,600,0
1,601,10.3
2,601,0.000142402763742068
1,602,1030.9
2,602,0.928291031769856
1,603,144.8
2,603,0.178867247740263
1,604,76
2,604,0.0391165869027328
1,605,69.1
2,605,0.0207108821533641
1,606,0
2,606,0
1,607,0
2,607,0
1,608,0
2,608,0
1,609,0
2,609,0
1,610,31.5
2,610,1.94057066521896e-06
1,611,1259.1
2,611,6.42371358457361e-05
1,612,493.9
2,612,0.642118347301878
1,613,125.3
2,613,0.147834116926191
1,614,57.2
2,614,0.0513148471573059
1,615,3.44444444444444
2,615,0.0307367933075085
1,616,0
2,616,0
1,617,0
2,617,0
1,618,0
2,618,0
