species,pu,amount
1,483,0
2,483,0
1,484,1
2,484,0.000908464616515476
1,485,2.16666666666667
2,485,0.0619267758746293
1,486,2.28571428571429
2,486,0.0993482850301972
1,487,0
2,487,0
1,488,1
2,488,0.168888865874307
1,489,2
2,489,0.0832243275588348
1,490,0
2,490,0
1,491,0
2,491,0
1,492,1.33333333333333
2,492,0.0120889658383049
1,493,0
2,493,0
1,494,0
2,494,0
1,495,0
2,495,0
1,496,0
2,496,0
1,497,0
2,497,0
1,498,0
2,498,0
1,499,1.57142857142857
2,499,0.0349903391566872
1,500,1.4
2,500,0.0875398623850474
1,501,3
2,501,0.247636122225055
1,502,2.75
2,502,0.189656956339391
1,503,1
2,503,0.0163701548960263
1,504,1.5
2,504,0.0123919419260657
1,505,1.33333333333333
2,505,0.024028400663819
1,506,0
2,506,0
1,507,0
2,507,0
1,508,0
2,508,0
1,509,0
2,509,0
1,510,0
2,510,0
1,511,1
2,511,0.037758756625896
1,512,1
2,512,0.0333636497940299
1,513,1
2,513,0.0523970510087491
1,514,3.2
2,514,0.283363484380417
1,515,2.42857142857143
2,515,0.159948626899909
1,516,1
2,516,0.100719366240032
1,517,0
2,517,0
1,518,2
2,518,0.0231015514038687
1,519,1.16666666666667
2,519,0.0565843120421134
1,520,0
2,520,0
1,521,0
2,521,0
1,522,0
2,522,0
1,523,0
2,523,0
1,524,0
2,524,0
1,525,1.14285714285714
2,525,0.0380778303666735
1,526,1
2,526,0.0211239445780852
1,527,1.66666666666667
2,527,0.0699880201250122
1,528,1.4
2,528,0.123226378757899
1,529,1.42857142857143
2,529,0.138408509532635
1,530,1
2,530,0.0899136130297629
1,531,1
2,531,0.0534111678336291
1,532,0
2,532,0
1,533,1.4
2,533,0.0015740554895435
1,534,0
2,534,0
1,535,0
2,535,0
1,536,0
2,536,0
1,537,0
2,537,0
1,538,2.42857142857143
2,538,0.0945956592114576
1,539,2.75
2,539,0.107019072562258
1,540,1.28571428571429
2,540,0.0461416765054933
1,541,1.4
2,541,0.215510057635758
1,542,1
2,542,0.0888363854230495
1,543,0
2,543,0
1,544,0
2,544,0
1,545,1.25
2,545,0.00236299880183061
1,546,0
2,546,0
1,547,0
2,547,0
1,548,0
2,548,0
1,549,0
2,549,0
1,550,0
2,550,0
1,551,2.2
2,551,0.0850391712208692
1,552,1.8
2,552,0.0721761630318622
1,553,1.4
2,553,0.173476445276035
1,554,1.4
2,554,0.030910747292445
1,555,1
2,555,0.0806362798579033
1,556,0
2,556,0
1,557,0
2,557,0
1,558,0
2,558,0
1,559,0
2,559,0
1,560,0
2,560,0
1,561,0
2,561,0
1,562,0
2,562,0
1,563,1.66666666666667
2,563,0.0632445342695455
1,564,1.5
2,564,0.0755554834180644
1,565,3.33333333333333
2,565,0.32164363719263
1,566,1.2
2,566,0.0809714375985187
1,567,0
2,567,0
1,568,0
2,568,0
1,569,0
2,569,0
1,570,0
2,570,0
1,571,1.5
2,571,0.00090287047971892
1,572,0
2,572,0
1,573,0
2,573,0
1,574,0
2,574,0
1,575,0
2,575,0
1,576,0
2,576,0
1,577,1.4
2,577,0.0965994902067243
1,578,1.4
2,578,0.472389733886168
1,579,2
2,579,0.0865728520261819
1,580,0
2,580,0
1,581,0
2,581,0
1,582,1
2,582,0.000796673633096907
1,583,0
2,583,0
1,584,0
2,584,0
1,585,0
2,585,0
1,586,0
2,586,0
1,587,0
2,587,0
1,588,0
2,588,0
1,589,1
2,589,0.0177151827460983
1,590,1
2,590,0.00645118326395549
1,591,1.4
2,591,0.0956662236833437
1,592,0
2,592,0
1,593,0
2,593,0
1,594,0
2,594,0
1,595,0
2,595,0
1,596,0
2,596,0
1,597,0
2,597,0
1,598,0
2,598,0
1,599,1
2,599,4.32573740298622e-05
1,600,1.5
2,600,0.188342938868157
1,601,0
2,601,0
1,602,0
2,602,0
1,603,0
2,603,0
1,604,0
2,604,0
1,605,0
2,605,0
1,606,0
2,606,0
1,607,0
2,607,0
1,608,1.5
2,608,0.000958104799543722
1,609,1.25
2,609,0.14235608108315
1,610,0
2,610,0
1,611,0
2,611,0
1,612,0
2,612,0
1,613,0
2,613,0
1,614,0
2,614,0
1,615,0
2,615,0
1,616,0
2,616,0
1,617,0
2,617,0
1,618,1.6
2,618,0.229215670917798
1,619,1.2
2,619,0.134668594688086
1,620,0
2,620,0
1,621,1
2,621,0.000396640087741341
1,622,0
2,622,0
1,623,0
2,623,0
1,624,0
2,624,0
1,625,0
2,625,0
1,626,0
2,626,0
1,627,1.33333333333333
2,627,0.12165226520891
1,628,1
2,628,0.205459172997003
1,629,1
2,629,0
1,630,0
2,630,0
1,631,0
2,631,0
1,632,0
2,632,0
1,633,0
2,633,0
1,634,0
2,634,0
1,635,0
2,635,0
1,636,0
2,636,0
1,637,0
2,637,0
1,638,0
2,638,0
1,639,0
2,639,0
1,640,0
2,640,0
1,641,0
2,641,0
1,642,0
2,642,0
1,643,0
2,643,0
1,644,0
2,644,0
1,645,0
2,645,0
1,646,0
2,646,0
1,647,0
2,647,0
1,648,0
2,648,0
1,649,0
2,649,0
1,650,0
2,650,0
1,651,0
2,651,0
1,652,0
2,652,0
1,653,0
2,653,0
1,654,0
2,654,0
1,655,0
2,655,0
1,656,0
2,656,0
1,657,0
2,657,0
1,658,0
2,658,0
1,659,0
2,659,0
1,660,0
2,660,0
1,661,0
2,661,0
1,662,0
2,662,0
1,663,0
2,663,0
1,664,0
2,664,0
1,665,0
2,665,0
1,666,0
2,666,0
1,667,0
2,667,0
1,668,1
2,668,1.81374220637603e-05
1,669,1.25
2,669,0.00035848859107196
1,670,1
2,670,0.000107233723649677
1,671,1
2,671,0.000317210658155322
1,672,1
2,672,0.0178799581490912
1,673,1
2,673,0.000721822573752991
1,674,1
2,674,0.00336675457362686
1,675,0
2,675,0
1,676,0
2,676,0
1,677,0
2,677,0
1,678,0
2,678,0
1,679,0
2,679,0
1,680,0
2,680,0
1,681,0
2,681,0
1,682,0
2,682,0
1,683,1.2
2,683,0.00765098061717075
1,684,1.5
2,684,0.00104684046799292
1,685,1.71428571428571
2,685,0.00772137147367675
1,686,1.875
2,686,0.0121090571976726
1,687,2.28571428571429
2,687,0.00948196936095008
1,688,2.11111111111111
2,688,0.00203194550217076
1,689,1.25
2,689,0.00481476618450951
1,690,1
2,690,0.000115418707747038
1,691,1
2,691,0.000342007341106897
1,692,0
2,692,0
1,693,1
2,693,0.00796675187069042
1,694,0
